activity type;reference product;code;name;unit;location;database;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
market activity;used blower and heat exchange unit Storkair G 90;f3cafe880678ac1ff43e8194ab4f19c4;market for used blower and heat exchange unit Storkair G 90;unit;GLO;ecoinvent_3.9.1_consequential;3830;Materials recovery;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
market activity;extrusion, plastic pipes;99e5cb9423c0b585f61ca3c6fb4991d8;market for extrusion, plastic pipes;kilogram;GLO;ecoinvent_3.9.1_consequential;2220;Manufacture of plastics products;89200;Moulding, pressing, stamping, extruding and similar plastic manufacturing services;;
market activity;integrated circuit, memory type;1d7088881a399733ed952e6bab452f10;market for integrated circuit, memory type;kilogram;GLO;ecoinvent_3.9.1_consequential;2610;Manufacture of electronic components and boards;47160;Electronic integrated circuits;MachElecTrans;Metal/electronic equipments and parts
market activity;deep drawing, steel, 38000 kN press, automode;67776ab78c4a26591dcd5c94680706f5;market for deep drawing, steel, 38000 kN press, automode;kilogram;GLO;ecoinvent_3.9.1_consequential;2591;"Forging, pressing, stamping and roll-forming of metal; powder metallurgy";89330;Metal forging, pressing, stamping, roll forming and powder metallurgy services;;
market activity;metal part of electronics scrap, in copper, anode;a8e5feae7c3f5c17900d678ca1a39b68;market for metal part of electronics scrap, in copper, anode;kilogram;GLO;ecoinvent_3.9.1_consequential;2420;Manufacture of basic precious and other non-ferrous metals;393;Metal wastes or scraps;AgriForeAnim;Agricultural and forestry products
market activity;used air distribution terminal panel steel, 120 m3/h;578cb1b37e2da884f1e3fab652ef8b22;market for used air distribution terminal panel steel, 120 m3/h;unit;RoW;ecoinvent_3.9.1_consequential;3830;Materials recovery;39310;Slag, dross, scalings and other waste from the manufacture of iron or steel;AgriForeAnim;Agricultural and forestry products
market activity;copper oxide;dafd360cd2978e2abf01ca5144815008;market for copper oxide;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34220;"Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";Chemical;Chemical products
market activity;ethyl acetate;45482fdb16891152f6c84fcb9419d19b;market for ethyl acetate;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34120;"Industrial monocarboxylic fatty acids; acid oils from refining";Chemical;Chemical products
market activity;bipyridylium-compound;7d4f74b908d6140e2fea725652aad71c;market for bipyridylium-compound;kilogram;GLO;ecoinvent_3.9.1_consequential;2021;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;exhaust air valve, in-wall housing, plastic/steel, DN 125;0422c9117f971ad3eb2e046ef4c61a61;market for exhaust air valve, in-wall housing, plastic/steel, DN 125;unit;GLO;ecoinvent_3.9.1_consequential;2819;Manufacture of other general-purpose machinery;43941;"Parts of producer gas or water gas generators; parts of acetylene gas generators and similar water process gas[…]";MachElecTrans;Metal/electronic equipments and parts
market activity;2-methyl-1-butanol;0421d24c3ea15f5bf68143b433762084;market for 2-methyl-1-butanol;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;341;Basic organic chemicals;Chemical;Chemical products
market activity;sulfidic tailings, from gold mine operation;3b5649c72185481d3566efd386298608;market for sulfidic tailings, from gold mine operation;kilogram;RoW;ecoinvent_3.9.1_consequential;3822;Treatment and disposal of hazardous waste;39990;Other wastes n.e.c.;AgriForeAnim;Agricultural and forestry products
ordinary transforming activity;bark chips, wet, measured as dry mass;4d80b8cace9f57d761e095179f91129d;bark chips, wet, measured as dry mass to generic market for residual hardwood, wet;kilogram;RoW;ecoinvent_3.9.1_consequential;1610;Sawmilling and planing of wood;31230;Wood in chips or particles;ProcBio;Wood, straw & cork
market activity;residues, MSWI-WWT, WW from grass refinery;a9b516963a80a7e29869e4bb01b366d4;market for residues, MSWI-WWT, WW from grass refinery;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;3932;Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…];AgriForeAnim;Agricultural and forestry products
market activity;methanol;e72de17b7e3d94514b5f5e569ee3eb68;market for methanol;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
market activity;wind turbine network connection, 750kW, onshore;bfd76063f5128824cc5d640862cb7dd4;market for wind turbine network connection, 750kW, onshore;unit;GLO;ecoinvent_3.9.1_consequential;2811;Manufacture of engines and turbines, except aircraft, vehicle and cycle eng;462;Electricity distribution and control apparatus, and parts thereof;MachElecTrans;Metal/electronic equipments and parts
market activity;bus;6993c01521c136933b7995601fb102b1;market for bus;unit;GLO;ecoinvent_3.9.1_consequential;2910;Manufacture of motor vehicles;49112;Public-transport type passenger motor vehicles;MachElecTrans;Transport vehicles
market activity;weaned calves, live weight;b3a0d0cf32a3aa9ee19806bf20112252;market for weaned calves, live weight;kilogram;RoW;ecoinvent_3.9.1_consequential;141;Raising of cattle and buffaloes;2111;Cattle;ProcBio;Food & beverages, animal feed
market activity;uranium, enriched 4.2%, in fuel element for light water reactor;8cc5473ac85d988ca799f0e450639d3d;market for uranium, enriched 4.2%, in fuel element for light water reactor;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;33620;"Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";OreMinFuel;Ores, minerals & fuels
market activity;lime mortar;03c1c2fb8d52d30d5c6eda694604c0da;market for lime mortar;kilogram;GLO;ecoinvent_3.9.1_consequential;2394;Manufacture of cement, lime and plaster;37;Glass and glass products and other non-metallic products n.e.c.;GlasNonMetal;Glass and other non-metallic products
market activity;sawlog and veneer log, softwood, measured as solid wood under bark;b4f34e8453570af0a124566ae747401e;market for sawlog and veneer log, softwood, measured as solid wood under bark;cubic meter;RoW;ecoinvent_3.9.1_consequential;220;Logging;31;Wood in the rough;ProcBio;Wood, straw & cork
market activity;sawlog and veneer log, hardwood, measured as solid wood under bark;06aabfd487e9faf8f7933ddf4aefd095;market for sawlog and veneer log, hardwood, measured as solid wood under bark;cubic meter;RoW;ecoinvent_3.9.1_consequential;220;Logging;31;Wood in the rough;ProcBio;Wood, straw & cork
market activity;impact extrusion of steel, cold, 2 strokes;e19f3eddeef83ccf3311d7b007f7ccc2;market for impact extrusion of steel, cold, 2 strokes;kilogram;GLO;ecoinvent_3.9.1_consequential;2591;"Forging, pressing, stamping and roll-forming of metal; powder metallurgy";89330;Metal forging, pressing, stamping, roll forming and powder metallurgy services;;
market activity;gypsum fibreboard;87163d2eadf65e8a871c1d0f7b32adc5;market for gypsum fibreboard;kilogram;GLO;ecoinvent_3.9.1_consequential;2394;Manufacture of cement, lime and plaster;37530;Articles of plaster or of compositions based on plaster;GlasNonMetal;Glass and other non-metallic products
market activity;impact extrusion of steel, cold, deformation stroke;8b1a1a30effecfcc540236ef5c605006;market for impact extrusion of steel, cold, deformation stroke;kilogram;GLO;ecoinvent_3.9.1_consequential;2591;"Forging, pressing, stamping and roll-forming of metal; powder metallurgy";89330;Metal forging, pressing, stamping, roll forming and powder metallurgy services;;
market activity;jatropha seed;8aacd6a121ed5e80d1326d10a5906dc7;market for jatropha seed;kilogram;GLO;ecoinvent_3.9.1_consequential;111;Growing of cereals (except rice), leguminous crops and oil seeds;1963;Flower seeds;;
market activity;quicklime, milled, loose;382d323e216e4ffd7316a7e20f03b1e8;market for quicklime, milled, loose;kilogram;RoW;ecoinvent_3.9.1_consequential;2394;Manufacture of cement, lime and plaster;37420;Quicklime, slaked lime and hydraulic lime;GlasNonMetal;Glass and other non-metallic products
market activity;cement, CEM IV/B;7577a238b4da3d8351b5c9b2b9191a0c;market for cement, CEM IV/B;kilogram;RoW;ecoinvent_3.9.1_consequential;2394;Manufacture of cement, lime and plaster;37440;Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;GlasNonMetal;Glass and other non-metallic products
market activity;electrolyte, for Li-ion battery;21aa74ab2898446266a4d21c928851aa;market for electrolyte, for Li-ion battery;kilogram;GLO;ecoinvent_3.9.1_consequential;20;Manufacture of chemicals and chemical products;35470;Chemical elements and compounds doped for use in electronics;Chemical;Chemical products
market activity;cobalt sulfate;da4a69a978db73550e0a4a042efc58dc;market for cobalt sulfate;kilogram;RoW;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
market activity;sawlog and veneer log, meranti, measured as solid wood under bark;36adda32335f6d86bad8c0ed3654e0f9;market for sawlog and veneer log, meranti, measured as solid wood under bark;cubic meter;RoW;ecoinvent_3.9.1_consequential;220;Logging;31;Wood in the rough;ProcBio;Wood, straw & cork
market activity;hay, organic, intensive;db9acad397a347b2836f5bc54a557549;market for hay, organic, intensive;kilogram;GLO;ecoinvent_3.9.1_consequential;119;Growing of other non-perennial crops;1919;Forage products, n.e.c.;;
market activity;waste wood, untreated;a350429bc7ebef8c5ca45b2cb6fa391a;market for waste wood, untreated;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;3928;Sawdust and wood waste and scrap;AgriForeAnim;Agricultural and forestry products
market activity;finishing, textile, knit cotton;29adbfa26c05868f2bb73cd2f1e5b889;market for finishing, textile, knit cotton;kilogram;GLO;ecoinvent_3.9.1_consequential;1313;Finishing of textiles;88213;Textile finishing services;;
market activity;maintenance, solid oxide fuel cell, 125kW electrical, future;57c620704bbcc2f857f48d1a1c0b9eda;market for maintenance, solid oxide fuel cell, 125kW electrical, future;unit;GLO;ecoinvent_3.9.1_consequential;3314;Repair of electrical equipment;87152;Maintenance and repair services of electrical machinery and apparatus n.e.c.;;
market activity;polyethylene, high density, granulate;63c28244556521707d14f68b2f4213fc;market for polyethylene, high density, granulate;kilogram;GLO;ecoinvent_3.9.1_consequential;2013;Manufacture of plastics and synthetic rubber in primary forms;34710;Polymers of ethylene, in primary forms;PlastRub;Plastics & rubber products
market activity;furnace, wood chips, hardwood storage area, 300kW;b3f492a34d485ed66baf7d64b5a2c079;market for furnace, wood chips, hardwood storage area, 300kW;unit;GLO;ecoinvent_3.9.1_consequential;2815;Manufacture of ovens, furnaces and furnace burners;43420;"Industrial or laboratory furnaces and ovens, except non-electric bakery ovens; other industrial or laboratory […]";MachElecTrans;Metal/electronic equipments and parts
market activity;electric motor, electric passenger car;d84f6a05c92add85b9ad6009eae552de;market for electric motor, electric passenger car;kilogram;GLO;ecoinvent_3.9.1_consequential;2710;Manufacture of electric motors, generators, transformers and electricity di;4611;Electric motors, generators and the like;MachElecTrans;Metal/electronic equipments and parts
market activity;inductor, miniature radio frequency chip;399e8f1fc866d64b95df37344c549d03;market for inductor, miniature radio frequency chip;kilogram;GLO;ecoinvent_3.9.1_consequential;2610;Manufacture of electronic components and boards;471;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments and parts
market activity;methyl acetate;0bb7ae8765ed6141521bb9b7a82c56fc;market for methyl acetate;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
ordinary transforming activity;1,1-dimethylcyclopentane;273357531a3fa3d3f98f852da8ce27d9;1,1-dimethylcyclopentane to generic market for solvent, organic;kilogram;GLO;ecoinvent_3.9.1_consequential;20;Manufacture of chemicals and chemical products;341;Basic organic chemicals;Chemical;Chemical products
market activity;electric arc furnace converter;df764c28c102e587c4f4347d527c4f63;market for electric arc furnace converter;unit;GLO;ecoinvent_3.9.1_consequential;2815;Manufacture of ovens, furnaces and furnace burners;53269;Other constructions for manufacturing;;
market activity;methyl iodide;ac65b4ba9bf256f8403032af2a93ae1b;market for methyl iodide;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;341;Basic organic chemicals;Chemical;Chemical products
market activity;methyl methacrylate;d308903649607d51ce934a66a3089e2b;market for methyl methacrylate;kilogram;RoW;ecoinvent_3.9.1_consequential;2013;Manufacture of plastics and synthetic rubber in primary forms;347;Plastics in primary forms;PlastRub;Plastics & rubber products
market activity;sewage sludge, 97% water, WWT, WW from potato starch production;6768722b4cc3c46a5d240415954d0e18;market for sewage sludge, 97% water, WWT, WW from potato starch production;kilogram;RoW;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39920;Sewage sludge;AgriForeAnim;Agricultural and forestry products
market activity;wood pellet, measured as dry mass;931c1efb5d03387cba5a51ea01c20166;market for wood pellet, measured as dry mass;kilogram;RoW;ecoinvent_3.9.1_consequential;1610;Sawmilling and planing of wood;39281;Wood pellets;AgriForeAnim;Agricultural and forestry products
market activity;sodium sulfite;c0032568ff07897567481318ff57c055;market for sodium sulfite;kilogram;RoW;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
market activity;waste plastic plaster;32992a8b7bd4295b25a2b2f5ceba7d6b;market for waste plastic plaster;kilogram;GLO;ecoinvent_3.9.1_consequential;3821;Treatment and disposal of non-hazardous waste;39270;Waste, parings and scrap of plastics;AgriForeAnim;Agricultural and forestry products
market activity;acrolein;aa7537160ce550af5bd646e764bbfe4a;market for acrolein;kilogram;GLO;ecoinvent_3.9.1_consequential;2011;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
